+--------------------------+
| problem                  |
+---------------+----------+
| indicator     | value    |
+---------------+----------+
| noJobs        | 1001     | 
| noServices    | 0        | 
| noShipments   | 1001     | 
| noBreaks      | 0        | 
| fleetsize     | INFINITE | 
+--------------------------+
+----------------------------------------------------------+
| solution                                                 |
+---------------+------------------------------------------+
| indicator     | value                                    |
+---------------+------------------------------------------+
| costs         | 124121.0                                 | 
| noVehicles    | 26                                       | 
| unassgndJobs  | 0                                        | 
+----------------------------------------------------------+
+--------------------------------------------------------------------------------------------------------------------------------+
| detailed solution                                                                                                              |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| route   | vehicle              | activity              | job             | arrTime         | endTime         | costs           |
| 22      | vehicle10            | pickupShipment        | 131             | 114             | 115             | 1331            |
| 22      | vehicle10            | pickupShipment        | 863             | 115             | 116             | 1331            |
| 22      | vehicle10            | deliverShipment       | 863             | 126             | 126             | 1516            |
| 22      | vehicle10            | deliverShipment       | 998             | 132             | 132             | 1590            |
| 22      | vehicle10            | deliverShipment       | 877             | 138             | 138             | 1611            |
| 22      | vehicle10            | pickupShipment        | 501             | 140             | 141             | 1707            |
| 22      | vehicle10            | pickupShipment        | 873             | 141             | 142             | 1707            |
| 22      | vehicle10            | pickupShipment        | 213             | 142             | 143             | 1707            |
| 22      | vehicle10            | deliverShipment       | 501             | 144             | 144             | 1823            |
| 22      | vehicle10            | pickupShipment        | 242             | 145             | 146             | 1939            |
| 22      | vehicle10            | deliverShipment       | 873             | 147             | 147             | 2137            |
| 22      | vehicle10            | deliverShipment       | 213             | 149             | 149             | 2155            |
| 22      | vehicle10            | deliverShipment       | 341             | 151             | 151             | 2214            |
| 22      | vehicle10            | deliverShipment       | 627             | 152             | 152             | 2226            |
| 22      | vehicle10            | deliverShipment       | 692             | 156             | 156             | 2321            |
| 22      | vehicle10            | deliverShipment       | 3               | 159             | 159             | 2413            |
| 22      | vehicle10            | deliverShipment       | 384             | 162             | 162             | 2502            |
| 22      | vehicle10            | deliverShipment       | 131             | 165             | 165             | 2553            |
| 22      | vehicle10            | deliverShipment       | 242             | 167             | 167             | 2583            |
| 22      | vehicle10            | deliverShipment       | 436             | 176             | 176             | 2709            |
| 22      | vehicle10            | pickupShipment        | 389             | 185             | 186             | 2839            |
| 22      | vehicle10            | pickupShipment        | 232             | 186             | 187             | 2839            |
| 22      | vehicle10            | pickupShipment        | 104             | 187             | 188             | 2839            |
| 22      | vehicle10            | pickupShipment        | 948             | 188             | 189             | 2839            |
| 22      | vehicle10            | pickupShipment        | 749             | 189             | 190             | 2839            |
| 22      | vehicle10            | pickupShipment        | 810             | 190             | 191             | 2839            |
| 22      | vehicle10            | pickupShipment        | 833             | 191             | 192             | 2839            |
| 22      | vehicle10            | pickupShipment        | 499             | 192             | 193             | 2839            |
| 22      | vehicle10            | pickupShipment        | 255             | 193             | 194             | 2839            |
| 22      | vehicle10            | pickupShipment        | 8               | 194             | 195             | 2839            |
| 22      | vehicle10            | deliverShipment       | 232             | 200             | 200             | 3036            |
| 22      | vehicle10            | deliverShipment       | 104             | 210             | 210             | 3080            |
| 22      | vehicle10            | deliverShipment       | 948             | 219             | 219             | 3121            |
| 22      | vehicle10            | deliverShipment       | 810             | 220             | 220             | 3140            |
| 22      | vehicle10            | deliverShipment       | 833             | 230             | 230             | 3166            |
| 22      | vehicle10            | deliverShipment       | 389             | 235             | 235             | 3188            |
| 22      | vehicle10            | deliverShipment       | 749             | 245             | 245             | 3253            |
| 22      | vehicle10            | deliverShipment       | 499             | 246             | 246             | 3277            |
| 22      | vehicle10            | deliverShipment       | 255             | 253             | 253             | 3293            |
| 22      | vehicle10            | deliverShipment       | 8               | 262             | 262             | 3343            |
| 22      | vehicle10            | end                   | -               | 269             | undef           | 3501            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 23      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 23      | vehicle10            | pickupShipment        | 195             | 0               | 1               | 0               |
| 23      | vehicle10            | pickupShipment        | 181             | 1               | 2               | 0               |
| 23      | vehicle10            | pickupShipment        | 266             | 2               | 3               | 0               |
| 23      | vehicle10            | pickupShipment        | 806             | 3               | 4               | 0               |
| 23      | vehicle10            | pickupShipment        | 16              | 4               | 5               | 0               |
| 23      | vehicle10            | pickupShipment        | 616             | 5               | 6               | 0               |
| 23      | vehicle10            | pickupShipment        | 734             | 6               | 7               | 0               |
| 23      | vehicle10            | pickupShipment        | 168             | 7               | 8               | 0               |
| 23      | vehicle10            | pickupShipment        | 309             | 8               | 9               | 0               |
| 23      | vehicle10            | pickupShipment        | 159             | 9               | 10              | 0               |
| 23      | vehicle10            | deliverShipment       | 195             | 15              | 15              | 141             |
| 23      | vehicle10            | deliverShipment       | 168             | 17              | 17              | 177             |
| 23      | vehicle10            | deliverShipment       | 616             | 25              | 25              | 384             |
| 23      | vehicle10            | deliverShipment       | 159             | 34              | 34              | 408             |
| 23      | vehicle10            | pickupShipment        | 799             | 38              | 39              | 530             |
| 23      | vehicle10            | pickupShipment        | 295             | 39              | 40              | 530             |
| 23      | vehicle10            | pickupShipment        | 495             | 40              | 41              | 530             |
| 23      | vehicle10            | pickupShipment        | 189             | 41              | 42              | 530             |
| 23      | vehicle10            | deliverShipment       | 181             | 52              | 52              | 596             |
| 23      | vehicle10            | deliverShipment       | 799             | 55              | 55              | 623             |
| 23      | vehicle10            | deliverShipment       | 309             | 64              | 64              | 676             |
| 23      | vehicle10            | deliverShipment       | 734             | 72              | 72              | 717             |
| 23      | vehicle10            | deliverShipment       | 806             | 73              | 73              | 728             |
| 23      | vehicle10            | deliverShipment       | 266             | 74              | 74              | 733             |
| 23      | vehicle10            | deliverShipment       | 189             | 79              | 79              | 770             |
| 23      | vehicle10            | deliverShipment       | 495             | 80              | 80              | 803             |
| 23      | vehicle10            | pickupShipment        | 551             | 81              | 82              | 935             |
| 23      | vehicle10            | pickupShipment        | 718             | 82              | 83              | 935             |
| 23      | vehicle10            | pickupShipment        | 758             | 83              | 84              | 935             |
| 23      | vehicle10            | pickupShipment        | 208             | 84              | 85              | 935             |
| 23      | vehicle10            | pickupShipment        | 916             | 85              | 86              | 935             |
| 23      | vehicle10            | pickupShipment        | 200             | 86              | 87              | 935             |
| 23      | vehicle10            | pickupShipment        | 54              | 87              | 88              | 935             |
| 23      | vehicle10            | pickupShipment        | 21              | 88              | 89              | 935             |
| 23      | vehicle10            | deliverShipment       | 200             | 94              | 94              | 1073            |
| 23      | vehicle10            | deliverShipment       | 758             | 99              | 99              | 1102            |
| 23      | vehicle10            | deliverShipment       | 16              | 108             | 108             | 1173            |
| 23      | vehicle10            | deliverShipment       | 916             | 118             | 118             | 1222            |
| 23      | vehicle10            | deliverShipment       | 208             | 120             | 120             | 1313            |
| 23      | vehicle10            | deliverShipment       | 54              | 122             | 122             | 1340            |
| 23      | vehicle10            | pickupShipment        | 442             | 131             | 132             | 1436            |
| 23      | vehicle10            | pickupShipment        | 374             | 132             | 133             | 1436            |
| 23      | vehicle10            | pickupShipment        | 163             | 133             | 134             | 1436            |
| 23      | vehicle10            | pickupShipment        | 354             | 134             | 135             | 1436            |
| 23      | vehicle10            | pickupShipment        | 800             | 135             | 136             | 1436            |
| 23      | vehicle10            | pickupShipment        | 837             | 136             | 137             | 1436            |
| 23      | vehicle10            | deliverShipment       | 442             | 140             | 140             | 1618            |
| 23      | vehicle10            | deliverShipment       | 374             | 144             | 144             | 1654            |
| 23      | vehicle10            | deliverShipment       | 551             | 151             | 151             | 1700            |
| 23      | vehicle10            | deliverShipment       | 21              | 161             | 161             | 1766            |
| 23      | vehicle10            | deliverShipment       | 163             | 164             | 164             | 1816            |
| 23      | vehicle10            | deliverShipment       | 718             | 171             | 171             | 1865            |
| 23      | vehicle10            | pickupShipment        | 636             | 176             | 177             | 2020            |
| 23      | vehicle10            | pickupShipment        | 139             | 177             | 178             | 2020            |
| 23      | vehicle10            | pickupShipment        | 344             | 178             | 179             | 2020            |
| 23      | vehicle10            | pickupShipment        | 199             | 179             | 180             | 2020            |
| 23      | vehicle10            | pickupShipment        | 315             | 180             | 181             | 2020            |
| 23      | vehicle10            | pickupShipment        | 541             | 181             | 182             | 2020            |
| 23      | vehicle10            | deliverShipment       | 344             | 189             | 189             | 2157            |
| 23      | vehicle10            | pickupShipment        | 712             | 196             | 197             | 2294            |
| 23      | vehicle10            | deliverShipment       | 139             | 198             | 198             | 2425            |
| 23      | vehicle10            | pickupShipment        | 92              | 199             | 200             | 2556            |
| 23      | vehicle10            | deliverShipment       | 199             | 207             | 207             | 2703            |
| 23      | vehicle10            | deliverShipment       | 315             | 210             | 210             | 2727            |
| 23      | vehicle10            | deliverShipment       | 541             | 216             | 216             | 2774            |
| 23      | vehicle10            | deliverShipment       | 636             | 218             | 218             | 2826            |
| 23      | vehicle10            | deliverShipment       | 354             | 227             | 227             | 2950            |
| 23      | vehicle10            | deliverShipment       | 800             | 235             | 235             | 2988            |
| 23      | vehicle10            | deliverShipment       | 712             | 238             | 238             | 3087            |
| 23      | vehicle10            | deliverShipment       | 837             | 240             | 240             | 3123            |
| 23      | vehicle10            | deliverShipment       | 92              | 247             | 247             | 3184            |
| 23      | vehicle10            | deliverShipment       | 295             | 254             | 254             | 3206            |
| 23      | vehicle10            | end                   | -               | 258             | undef           | 3343            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 24      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 24      | vehicle10            | pickupShipment        | 276             | 0               | 1               | 0               |
| 24      | vehicle10            | pickupShipment        | 967             | 1               | 2               | 0               |
| 24      | vehicle10            | pickupShipment        | 316             | 2               | 3               | 0               |
| 24      | vehicle10            | pickupShipment        | 815             | 3               | 4               | 0               |
| 24      | vehicle10            | pickupShipment        | 607             | 4               | 5               | 0               |
| 24      | vehicle10            | pickupShipment        | 509             | 5               | 6               | 0               |
| 24      | vehicle10            | pickupShipment        | 536             | 6               | 7               | 0               |
| 24      | vehicle10            | pickupShipment        | 50              | 7               | 8               | 0               |
| 24      | vehicle10            | pickupShipment        | 540             | 8               | 9               | 0               |
| 24      | vehicle10            | deliverShipment       | 815             | 18              | 18              | 54              |
| 24      | vehicle10            | deliverShipment       | 540             | 27              | 27              | 82              |
| 24      | vehicle10            | deliverShipment       | 536             | 30              | 30              | 93              |
| 24      | vehicle10            | pickupShipment        | 816             | 31              | 32              | 181             |
| 24      | vehicle10            | pickupShipment        | 492             | 32              | 33              | 181             |
| 24      | vehicle10            | deliverShipment       | 816             | 37              | 37              | 251             |
| 24      | vehicle10            | deliverShipment       | 492             | 38              | 38              | 260             |
| 24      | vehicle10            | pickupShipment        | 850             | 40              | 41              | 338             |
| 24      | vehicle10            | pickupShipment        | 621             | 41              | 42              | 338             |
| 24      | vehicle10            | pickupShipment        | 708             | 42              | 43              | 338             |
| 24      | vehicle10            | deliverShipment       | 850             | 48              | 48              | 376             |
| 24      | vehicle10            | deliverShipment       | 621             | 52              | 52              | 418             |
| 24      | vehicle10            | deliverShipment       | 316             | 57              | 57              | 466             |
| 24      | vehicle10            | deliverShipment       | 50              | 59              | 59              | 475             |
| 24      | vehicle10            | deliverShipment       | 607             | 65              | 65              | 493             |
| 24      | vehicle10            | deliverShipment       | 276             | 66              | 66              | 539             |
| 24      | vehicle10            | pickupShipment        | 90              | 68              | 69              | 574             |
| 24      | vehicle10            | pickupShipment        | 705             | 69              | 70              | 574             |
| 24      | vehicle10            | pickupShipment        | 1000            | 70              | 71              | 574             |
| 24      | vehicle10            | pickupShipment        | 187             | 71              | 72              | 574             |
| 24      | vehicle10            | pickupShipment        | 340             | 72              | 73              | 574             |
| 24      | vehicle10            | pickupShipment        | 171             | 73              | 74              | 574             |
| 24      | vehicle10            | pickupShipment        | 568             | 74              | 75              | 574             |
| 24      | vehicle10            | deliverShipment       | 171             | 78              | 78              | 607             |
| 24      | vehicle10            | deliverShipment       | 340             | 80              | 80              | 620             |
| 24      | vehicle10            | deliverShipment       | 568             | 90              | 90              | 662             |
| 24      | vehicle10            | deliverShipment       | 509             | 93              | 93              | 675             |
| 24      | vehicle10            | pickupShipment        | 497             | 96              | 97              | 771             |
| 24      | vehicle10            | pickupShipment        | 716             | 97              | 98              | 771             |
| 24      | vehicle10            | pickupShipment        | 166             | 98              | 99              | 771             |
| 24      | vehicle10            | pickupShipment        | 330             | 99              | 100             | 771             |
| 24      | vehicle10            | deliverShipment       | 187             | 104             | 104             | 886             |
| 24      | vehicle10            | deliverShipment       | 1000            | 106             | 106             | 893             |
| 24      | vehicle10            | deliverShipment       | 90              | 109             | 109             | 963             |
| 24      | vehicle10            | deliverShipment       | 497             | 113             | 113             | 984             |
| 24      | vehicle10            | deliverShipment       | 705             | 122             | 122             | 1023            |
| 24      | vehicle10            | pickupShipment        | 430             | 126             | 127             | 1119            |
| 24      | vehicle10            | pickupShipment        | 272             | 127             | 128             | 1119            |
| 24      | vehicle10            | pickupShipment        | 652             | 128             | 129             | 1119            |
| 24      | vehicle10            | pickupShipment        | 869             | 129             | 130             | 1119            |
| 24      | vehicle10            | pickupShipment        | 698             | 130             | 131             | 1119            |
| 24      | vehicle10            | deliverShipment       | 652             | 133             | 133             | 1261            |
| 24      | vehicle10            | deliverShipment       | 708             | 136             | 136             | 1281            |
| 24      | vehicle10            | deliverShipment       | 430             | 140             | 140             | 1422            |
| 24      | vehicle10            | deliverShipment       | 698             | 142             | 142             | 1480            |
| 24      | vehicle10            | deliverShipment       | 869             | 143             | 143             | 1550            |
| 24      | vehicle10            | deliverShipment       | 967             | 147             | 147             | 1647            |
| 24      | vehicle10            | deliverShipment       | 272             | 154             | 154             | 1734            |
| 24      | vehicle10            | deliverShipment       | 330             | 158             | 158             | 1766            |
| 24      | vehicle10            | pickupShipment        | 217             | 163             | 164             | 1836            |
| 24      | vehicle10            | pickupShipment        | 7               | 164             | 165             | 1836            |
| 24      | vehicle10            | pickupShipment        | 448             | 165             | 166             | 1836            |
| 24      | vehicle10            | pickupShipment        | 945             | 166             | 167             | 1836            |
| 24      | vehicle10            | pickupShipment        | 834             | 167             | 168             | 1836            |
| 24      | vehicle10            | pickupShipment        | 419             | 168             | 169             | 1836            |
| 24      | vehicle10            | pickupShipment        | 624             | 169             | 170             | 1836            |
| 24      | vehicle10            | pickupShipment        | 196             | 170             | 171             | 1836            |
| 24      | vehicle10            | deliverShipment       | 945             | 176             | 176             | 1895            |
| 24      | vehicle10            | deliverShipment       | 834             | 180             | 180             | 1907            |
| 24      | vehicle10            | pickupShipment        | 780             | 184             | 185             | 2014            |
| 24      | vehicle10            | pickupShipment        | 221             | 185             | 186             | 2014            |
| 24      | vehicle10            | deliverShipment       | 217             | 193             | 193             | 2053            |
| 24      | vehicle10            | pickupShipment        | 640             | 200             | 201             | 2092            |
| 24      | vehicle10            | deliverShipment       | 624             | 208             | 208             | 2152            |
| 24      | vehicle10            | deliverShipment       | 166             | 217             | 217             | 2227            |
| 24      | vehicle10            | deliverShipment       | 7               | 223             | 223             | 2298            |
| 24      | vehicle10            | deliverShipment       | 448             | 225             | 225             | 2402            |
| 24      | vehicle10            | deliverShipment       | 221             | 227             | 227             | 2430            |
| 24      | vehicle10            | deliverShipment       | 716             | 237             | 237             | 2533            |
| 24      | vehicle10            | deliverShipment       | 196             | 239             | 239             | 2538            |
| 24      | vehicle10            | deliverShipment       | 780             | 240             | 240             | 2575            |
| 24      | vehicle10            | deliverShipment       | 640             | 249             | 249             | 2607            |
| 24      | vehicle10            | deliverShipment       | 419             | 253             | 253             | 2652            |
| 24      | vehicle10            | end                   | -               | 257             | undef           | 2736            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 25      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 25      | vehicle10            | pickupShipment        | 283             | 0               | 1               | 0               |
| 25      | vehicle10            | pickupShipment        | 78              | 1               | 2               | 0               |
| 25      | vehicle10            | pickupShipment        | 563             | 2               | 3               | 0               |
| 25      | vehicle10            | pickupShipment        | 446             | 3               | 4               | 0               |
| 25      | vehicle10            | pickupShipment        | 38              | 4               | 5               | 0               |
| 25      | vehicle10            | pickupShipment        | 137             | 5               | 6               | 0               |
| 25      | vehicle10            | pickupShipment        | 719             | 6               | 7               | 0               |
| 25      | vehicle10            | pickupShipment        | 894             | 7               | 8               | 0               |
| 25      | vehicle10            | pickupShipment        | 852             | 8               | 9               | 0               |
| 25      | vehicle10            | pickupShipment        | 848             | 9               | 10              | 0               |
| 25      | vehicle10            | deliverShipment       | 852             | 14              | 14              | 21              |
| 25      | vehicle10            | pickupShipment        | 595             | 18              | 19              | 42              |
| 25      | vehicle10            | deliverShipment       | 595             | 25              | 25              | 299             |
| 25      | vehicle10            | deliverShipment       | 894             | 26              | 26              | 479             |
| 25      | vehicle10            | deliverShipment       | 848             | 27              | 27              | 482             |
| 25      | vehicle10            | pickupShipment        | 437             | 34              | 35              | 530             |
| 25      | vehicle10            | pickupShipment        | 592             | 35              | 36              | 530             |
| 25      | vehicle10            | pickupShipment        | 849             | 36              | 37              | 530             |
| 25      | vehicle10            | deliverShipment       | 592             | 43              | 43              | 563             |
| 25      | vehicle10            | deliverShipment       | 78              | 46              | 46              | 570             |
| 25      | vehicle10            | deliverShipment       | 137             | 54              | 54              | 598             |
| 25      | vehicle10            | deliverShipment       | 719             | 59              | 59              | 630             |
| 25      | vehicle10            | deliverShipment       | 283             | 66              | 66              | 723             |
| 25      | vehicle10            | deliverShipment       | 437             | 70              | 70              | 852             |
| 25      | vehicle10            | deliverShipment       | 849             | 71              | 71              | 1031            |
| 25      | vehicle10            | pickupShipment        | 854             | 74              | 75              | 1077            |
| 25      | vehicle10            | pickupShipment        | 388             | 75              | 76              | 1077            |
| 25      | vehicle10            | pickupShipment        | 555             | 76              | 77              | 1077            |
| 25      | vehicle10            | deliverShipment       | 854             | 80              | 80              | 1093            |
| 25      | vehicle10            | pickupShipment        | 720             | 83              | 84              | 1109            |
| 25      | vehicle10            | pickupShipment        | 836             | 84              | 85              | 1109            |
| 25      | vehicle10            | pickupShipment        | 557             | 85              | 86              | 1109            |
| 25      | vehicle10            | pickupShipment        | 398             | 86              | 87              | 1109            |
| 25      | vehicle10            | pickupShipment        | 158             | 87              | 88              | 1109            |
| 25      | vehicle10            | deliverShipment       | 836             | 98              | 98              | 1181            |
| 25      | vehicle10            | deliverShipment       | 720             | 103             | 103             | 1265            |
| 25      | vehicle10            | deliverShipment       | 446             | 105             | 105             | 1284            |
| 25      | vehicle10            | deliverShipment       | 398             | 108             | 108             | 1317            |
| 25      | vehicle10            | deliverShipment       | 158             | 117             | 117             | 1398            |
| 25      | vehicle10            | deliverShipment       | 555             | 118             | 118             | 1436            |
| 25      | vehicle10            | deliverShipment       | 388             | 122             | 122             | 1470            |
| 25      | vehicle10            | pickupShipment        | 147             | 125             | 126             | 1497            |
| 25      | vehicle10            | pickupShipment        | 748             | 126             | 127             | 1497            |
| 25      | vehicle10            | pickupShipment        | 456             | 127             | 128             | 1497            |
| 25      | vehicle10            | pickupShipment        | 502             | 128             | 129             | 1497            |
| 25      | vehicle10            | pickupShipment        | 108             | 129             | 130             | 1497            |
| 25      | vehicle10            | pickupShipment        | 106             | 130             | 131             | 1497            |
| 25      | vehicle10            | pickupShipment        | 346             | 131             | 132             | 1497            |
| 25      | vehicle10            | deliverShipment       | 147             | 137             | 137             | 1545            |
| 25      | vehicle10            | pickupShipment        | 488             | 142             | 143             | 1593            |
| 25      | vehicle10            | deliverShipment       | 748             | 147             | 147             | 1666            |
| 25      | vehicle10            | deliverShipment       | 488             | 150             | 150             | 1819            |
| 25      | vehicle10            | deliverShipment       | 563             | 160             | 160             | 2141            |
| 25      | vehicle10            | pickupShipment        | 41              | 168             | 169             | 2219            |
| 25      | vehicle10            | pickupShipment        | 970             | 169             | 170             | 2219            |
| 25      | vehicle10            | pickupShipment        | 412             | 170             | 171             | 2219            |
| 25      | vehicle10            | deliverShipment       | 502             | 175             | 175             | 2275            |
| 25      | vehicle10            | deliverShipment       | 970             | 177             | 177             | 2338            |
| 25      | vehicle10            | deliverShipment       | 412             | 179             | 179             | 2414            |
| 25      | vehicle10            | deliverShipment       | 41              | 187             | 187             | 2581            |
| 25      | vehicle10            | deliverShipment       | 108             | 188             | 188             | 2620            |
| 25      | vehicle10            | pickupShipment        | 977             | 192             | 193             | 2669            |
| 25      | vehicle10            | pickupShipment        | 730             | 193             | 194             | 2669            |
| 25      | vehicle10            | pickupShipment        | 83              | 194             | 195             | 2669            |
| 25      | vehicle10            | pickupShipment        | 127             | 195             | 196             | 2669            |
| 25      | vehicle10            | pickupShipment        | 149             | 196             | 197             | 2669            |
| 25      | vehicle10            | deliverShipment       | 456             | 206             | 206             | 2729            |
| 25      | vehicle10            | deliverShipment       | 557             | 209             | 209             | 2786            |
| 25      | vehicle10            | deliverShipment       | 149             | 217             | 217             | 2805            |
| 25      | vehicle10            | deliverShipment       | 83              | 220             | 220             | 2837            |
| 25      | vehicle10            | deliverShipment       | 730             | 221             | 221             | 2897            |
| 25      | vehicle10            | deliverShipment       | 977             | 231             | 231             | 2967            |
| 25      | vehicle10            | deliverShipment       | 38              | 232             | 232             | 3037            |
| 25      | vehicle10            | deliverShipment       | 346             | 233             | 233             | 3065            |
| 25      | vehicle10            | deliverShipment       | 127             | 242             | 242             | 3135            |
| 25      | vehicle10            | deliverShipment       | 106             | 244             | 244             | 3162            |
| 25      | vehicle10            | end                   | -               | 249             | undef           | 3200            |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 26      | vehicle10            | start                 | -               | undef           | 0               | 0               |
| 26      | vehicle10            | pickupShipment        | 659             | 0               | 1               | 0               |
| 26      | vehicle10            | pickupShipment        | 796             | 1               | 2               | 0               |
| 26      | vehicle10            | pickupShipment        | 504             | 2               | 3               | 0               |
| 26      | vehicle10            | pickupShipment        | 728             | 3               | 4               | 0               |
| 26      | vehicle10            | pickupShipment        | 903             | 4               | 5               | 0               |
| 26      | vehicle10            | pickupShipment        | 223             | 5               | 6               | 0               |
| 26      | vehicle10            | pickupShipment        | 289             | 6               | 7               | 0               |
| 26      | vehicle10            | pickupShipment        | 664             | 7               | 8               | 0               |
| 26      | vehicle10            | pickupShipment        | 781             | 8               | 9               | 0               |
| 26      | vehicle10            | pickupShipment        | 313             | 9               | 10              | 0               |
| 26      | vehicle10            | deliverShipment       | 313             | 11              | 11              | 6               |
| 26      | vehicle10            | pickupShipment        | 752             | 12              | 13              | 12              |
| 26      | vehicle10            | deliverShipment       | 752             | 20              | 20              | 33              |
| 26      | vehicle10            | pickupShipment        | 814             | 27              | 28              | 54              |
| 26      | vehicle10            | deliverShipment       | 664             | 37              | 37              | 80              |
| 26      | vehicle10            | pickupShipment        | 746             | 46              | 47              | 106             |
| 26      | vehicle10            | deliverShipment       | 746             | 56              | 56              | 462             |
| 26      | vehicle10            | deliverShipment       | 659             | 62              | 62              | 529             |
| 26      | vehicle10            | deliverShipment       | 796             | 66              | 66              | 626             |
| 26      | vehicle10            | deliverShipment       | 504             | 75              | 75              | 675             |
| 26      | vehicle10            | deliverShipment       | 814             | 81              | 81              | 691             |
| 26      | vehicle10            | pickupShipment        | 267             | 86              | 87              | 711             |
| 26      | vehicle10            | pickupShipment        | 355             | 87              | 88              | 711             |
| 26      | vehicle10            | pickupShipment        | 287             | 88              | 89              | 711             |
| 26      | vehicle10            | pickupShipment        | 593             | 89              | 90              | 711             |
| 26      | vehicle10            | pickupShipment        | 27              | 90              | 91              | 711             |
| 26      | vehicle10            | deliverShipment       | 267             | 93              | 93              | 729             |
| 26      | vehicle10            | pickupShipment        | 918             | 95              | 96              | 747             |
| 26      | vehicle10            | deliverShipment       | 355             | 101             | 101             | 955             |
| 26      | vehicle10            | deliverShipment       | 918             | 106             | 106             | 1069            |
| 26      | vehicle10            | deliverShipment       | 27              | 113             | 113             | 1106            |
| 26      | vehicle10            | pickupShipment        | 98              | 115             | 116             | 1124            |
| 26      | vehicle10            | deliverShipment       | 98              | 123             | 123             | 1152            |
| 26      | vehicle10            | pickupShipment        | 70              | 130             | 131             | 1180            |
| 26      | vehicle10            | pickupShipment        | 117             | 131             | 132             | 1180            |
| 26      | vehicle10            | pickupShipment        | 85              | 132             | 133             | 1180            |
| 26      | vehicle10            | deliverShipment       | 781             | 137             | 137             | 1303            |
| 26      | vehicle10            | pickupShipment        | 202             | 141             | 142             | 1426            |
| 26      | vehicle10            | deliverShipment       | 223             | 150             | 150             | 1527            |
| 26      | vehicle10            | deliverShipment       | 202             | 151             | 151             | 1860            |
| 26      | vehicle10            | deliverShipment       | 287             | 152             | 152             | 1908            |
| 26      | vehicle10            | deliverShipment       | 593             | 158             | 158             | 1992            |
| 26      | vehicle10            | deliverShipment       | 85              | 168             | 168             | 2026            |
| 26      | vehicle10            | deliverShipment       | 70              | 176             | 176             | 2044            |
| 26      | vehicle10            | deliverShipment       | 117             | 185             | 185             | 2096            |
| 26      | vehicle10            | pickupShipment        | 611             | 190             | 191             | 2164            |
| 26      | vehicle10            | pickupShipment        | 421             | 191             | 192             | 2164            |
| 26      | vehicle10            | pickupShipment        | 327             | 192             | 193             | 2164            |
| 26      | vehicle10            | pickupShipment        | 298             | 193             | 194             | 2164            |
| 26      | vehicle10            | pickupShipment        | 62              | 194             | 195             | 2164            |
| 26      | vehicle10            | pickupShipment        | 12              | 195             | 196             | 2164            |
| 26      | vehicle10            | pickupShipment        | 737             | 196             | 197             | 2164            |
| 26      | vehicle10            | deliverShipment       | 728             | 201             | 201             | 2574            |
| 26      | vehicle10            | deliverShipment       | 737             | 204             | 204             | 2611            |
| 26      | vehicle10            | deliverShipment       | 903             | 205             | 205             | 2677            |
| 26      | vehicle10            | deliverShipment       | 611             | 213             | 213             | 2784            |
| 26      | vehicle10            | deliverShipment       | 421             | 215             | 215             | 2817            |
| 26      | vehicle10            | deliverShipment       | 327             | 225             | 225             | 2914            |
| 26      | vehicle10            | deliverShipment       | 12              | 231             | 231             | 2975            |
| 26      | vehicle10            | deliverShipment       | 62              | 241             | 241             | 3023            |
| 26      | vehicle10            | deliverShipment       | 298             | 245             | 245             | 3182            |
| 26      | vehicle10            | deliverShipment       | 289             | 251             | 251             | 3199            |
